Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Sandy,Barley,371.9092627,38.26825008,TRUE,FALSE,Cloudy,144,3.685907674
East,Silt,Cotton,787.3103736,24.95057831,FALSE,TRUE,Cloudy,86,5.595477376
North,Loam,Wheat,524.6602335,31.0749844,TRUE,FALSE,Cloudy,117,4.2551534
West,Peaty,Maize,644.68625,31.23588664,TRUE,FALSE,Sunny,135,5.323687265
South,Chalky,Cotton,859.8710704,36.63736602,FALSE,FALSE,Sunny,70,5.212086895
East,Chalky,Soybean,721.8697215,33.25493373,TRUE,FALSE,Cloudy,73,6.156785871
West,Silt,Maize,765.2351324,37.00747171,TRUE,FALSE,Rainy,137,7.016013853
South,Chalky,Rice,230.4216364,19.05876749,TRUE,FALSE,Cloudy,88,2.660841046
West,Sandy,Wheat,600.3047887,37.3739272,FALSE,TRUE,Sunny,137,5.151036778
East,Chalky,Soybean,754.0147076,38.35640672,TRUE,TRUE,Cloudy,72,7.113971697
East,Chalky,Maize,313.2372308,21.87516646,FALSE,FALSE,Sunny,103,1.999540274
South,Clay,Wheat,852.0263697,39.93185417,FALSE,TRUE,Cloudy,145,6.576561195
East,Peaty,Soybean,298.8597334,38.76738906,FALSE,FALSE,Cloudy,142,2.198878184
West,Chalky,Wheat,381.7702043,29.15722292,FALSE,TRUE,Cloudy,108,3.430000303
South,Clay,Cotton,303.7444722,24.83854475,FALSE,FALSE,Rainy,105,1.948626653
South,Peaty,Wheat,247.114969,38.51010215,FALSE,TRUE,Rainy,132,3.264012935
West,Silt,Barley,950.4092886,24.46393021,TRUE,TRUE,Sunny,103,8.036076067
North,Silt,Rice,818.9467076,35.6939226,FALSE,TRUE,Cloudy,143,5.926738809
South,Loam,Barley,994.129473,16.52575365,TRUE,TRUE,Cloudy,64,8.018959798
North,Chalky,Cotton,339.9956159,20.35641454,FALSE,TRUE,Rainy,100,3.697588421
West,Sandy,Wheat,103.3719052,31.02263921,TRUE,TRUE,Sunny,140,3.256902097
West,Clay,Maize,971.3526436,32.62723934,TRUE,TRUE,Sunny,117,8.371826262
South,Sandy,Rice,324.126332,28.66516623,TRUE,TRUE,Cloudy,101,4.321479492
East,Sandy,Wheat,401.876008,28.14522229,TRUE,TRUE,Rainy,122,4.774547722
South,Silt,Cotton,886.6920037,24.97902486,TRUE,TRUE,Sunny,67,7.530819191
East,Silt,Cotton,584.8697841,37.51198833,FALSE,TRUE,Sunny,60,4.332147413
North,Chalky,Cotton,334.7151176,28.12101024,FALSE,FALSE,Sunny,102,2.749295847
East,Sandy,Barley,383.2971336,24.05588823,FALSE,TRUE,Rainy,127,3.256115284
South,Clay,Cotton,783.6272578,17.35840293,FALSE,FALSE,Cloudy,99,4.058856927
East,Loam,Maize,341.4613262,24.24609698,FALSE,FALSE,Sunny,137,2.186546696
West,Chalky,Rice,814.5163021,29.57565244,FALSE,FALSE,Rainy,127,4.525909331
North,Peaty,Maize,314.3648183,23.25980677,TRUE,TRUE,Cloudy,104,4.045543023
West,Sandy,Wheat,281.3027277,18.08716665,TRUE,TRUE,Rainy,99,4.529490596
West,Chalky,Rice,252.7831016,24.07050497,TRUE,TRUE,Rainy,61,4.225530184
West,Clay,Maize,526.9087169,37.87012146,FALSE,FALSE,Sunny,89,3.219374731
West,Loam,Cotton,227.2355983,29.97540781,FALSE,FALSE,Sunny,72,1.26787237
East,Peaty,Barley,327.65431,25.18798542,FALSE,TRUE,Rainy,87,2.521566593
West,Silt,Barley,848.2511748,27.48563399,FALSE,FALSE,Cloudy,76,4.263135961
East,Peaty,Rice,111.370745,34.5592216,FALSE,TRUE,Sunny,108,2.873958159
West,Sandy,Maize,446.080037,28.835582,FALSE,FALSE,Sunny,102,2.882718678
South,Clay,Cotton,530.0308107,21.33629015,FALSE,FALSE,Cloudy,69,3.054087349
West,Silt,Wheat,833.7795819,23.20217054,TRUE,TRUE,Rainy,82,6.946041778
South,Silt,Rice,255.121295,15.36218348,FALSE,FALSE,Rainy,132,1.32114963
East,Silt,Rice,254.4464936,33.10203089,TRUE,FALSE,Cloudy,62,3.288067921
North,Sandy,Cotton,393.7231918,39.74746319,FALSE,FALSE,Rainy,69,2.431503853
East,Chalky,Wheat,408.5914762,36.44427661,FALSE,TRUE,Cloudy,86,3.8894359
North,Clay,Soybean,397.7190856,22.88229827,TRUE,TRUE,Rainy,136,5.067895791
North,Loam,Rice,390.5616346,15.32140543,TRUE,FALSE,Rainy,114,4.39094753
West,Loam,Soybean,967.1345879,30.45333436,TRUE,FALSE,Sunny,72,7.149953013
North,Chalky,Wheat,360.310956,19.10690396,FALSE,TRUE,Cloudy,133,4.119364282
East,Peaty,Wheat,378.9694404,20.33735615,TRUE,TRUE,Cloudy,110,4.221273458
West,Peaty,Maize,742.4778166,39.87682471,TRUE,TRUE,Cloudy,85,6.996541391
North,Peaty,Wheat,409.1418516,24.32118909,TRUE,TRUE,Cloudy,97,6.031846979
East,Silt,Wheat,483.3125319,35.65622403,TRUE,FALSE,Cloudy,74,5.575996907
North,Clay,Wheat,136.1229488,29.45114266,FALSE,TRUE,Rainy,83,2.088641354
North,Sandy,Barley,479.075122,27.49136641,TRUE,TRUE,Rainy,147,5.835484152
West,Silt,Rice,308.9171531,25.47851236,FALSE,FALSE,Rainy,104,1.197210239
West,Silt,Barley,294.9601846,34.51779291,TRUE,FALSE,Sunny,70,3.676490274
East,Sandy,Barley,678.637803,37.31085758,TRUE,FALSE,Rainy,103,6.050040864
West,Loam,Soybean,485.69988,30.6408097,FALSE,FALSE,Cloudy,131,2.31003583
West,Chalky,Barley,258.8239126,23.91938349,FALSE,TRUE,Cloudy,64,3.285826269
South,Silt,Maize,887.2467492,24.22119178,TRUE,FALSE,Rainy,90,6.815297182
South,Peaty,Barley,934.9900224,34.40345098,FALSE,FALSE,Cloudy,135,4.802860392
East,Sandy,Maize,330.4693698,27.65981874,TRUE,FALSE,Cloudy,78,3.492045114
West,Chalky,Barley,556.4232814,18.77769974,TRUE,FALSE,Sunny,78,4.98465363
East,Silt,Soybean,803.1071794,22.09019169,TRUE,FALSE,Rainy,110,5.738966748
South,Chalky,Rice,118.8440358,39.26289254,FALSE,FALSE,Rainy,139,1.19201873
South,Clay,Rice,485.5542389,38.77905603,FALSE,FALSE,Sunny,120,3.829192954
South,Silt,Barley,576.9263234,21.98424825,FALSE,FALSE,Sunny,112,3.387710137
East,Clay,Maize,734.4005975,20.41160138,FALSE,TRUE,Sunny,67,5.577150318
West,Silt,Wheat,266.9780085,39.56405074,FALSE,FALSE,Rainy,99,2.14653743
North,Silt,Cotton,664.8918082,24.2349694,TRUE,FALSE,Cloudy,103,4.635636737
West,Chalky,Wheat,859.3356117,21.41095456,FALSE,TRUE,Cloudy,74,5.903183847
East,Sandy,Rice,684.3470394,22.67419052,FALSE,TRUE,Rainy,108,5.446779889
South,Clay,Maize,484.3740718,20.49199569,TRUE,FALSE,Cloudy,121,3.714934823
North,Loam,Wheat,432.9042959,23.57252024,FALSE,FALSE,Sunny,146,1.571753568
East,Clay,Barley,272.9577239,34.92003492,TRUE,FALSE,Rainy,135,3.287920485
South,Clay,Maize,199.4587207,32.08163578,FALSE,TRUE,Rainy,79,2.657371005
East,Chalky,Maize,959.0237388,24.84992306,TRUE,TRUE,Cloudy,134,7.095538271
North,Silt,Maize,487.9803262,35.73847597,TRUE,TRUE,Cloudy,102,5.05173336
South,Sandy,Cotton,588.1980937,29.93973657,FALSE,FALSE,Sunny,103,3.937708627
West,Silt,Barley,971.2808733,15.3130188,FALSE,FALSE,Sunny,143,5.024372466
East,Sandy,Soybean,167.472433,23.08410536,TRUE,FALSE,Sunny,85,3.053711202
North,Loam,Maize,433.4122899,24.98187297,FALSE,FALSE,Cloudy,60,2.313978991
West,Clay,Barley,421.8605549,22.50924563,TRUE,TRUE,Sunny,143,4.717218771
North,Sandy,Barley,973.7262456,24.23045378,TRUE,TRUE,Sunny,104,7.563740548
East,Chalky,Rice,749.173747,16.51590943,FALSE,TRUE,Cloudy,121,4.94633035
North,Peaty,Maize,632.4004775,15.18639247,FALSE,FALSE,Rainy,103,2.65135319
South,Sandy,Cotton,222.4617617,28.64072083,FALSE,TRUE,Cloudy,142,3.115144535
North,Loam,Soybean,972.7268786,36.20190176,FALSE,TRUE,Sunny,92,6.53474291
East,Chalky,Barley,435.504775,18.67253468,FALSE,TRUE,Sunny,142,3.465755303
South,Sandy,Cotton,217.7046488,35.06589332,FALSE,FALSE,Cloudy,95,1.525294536
North,Chalky,Rice,768.5660074,33.52951151,TRUE,TRUE,Sunny,61,7.904055395
North,Clay,Wheat,820.4272794,28.31698462,TRUE,TRUE,Cloudy,105,7.207902909
South,Silt,Soybean,599.4421291,28.21193827,TRUE,TRUE,Rainy,100,5.583063494
West,Loam,Maize,244.5198325,18.03408187,TRUE,TRUE,Cloudy,96,4.659268145
West,Clay,Wheat,640.2291133,32.10248893,TRUE,TRUE,Cloudy,97,6.248366748
South,Peaty,Rice,745.4552017,37.28221775,TRUE,FALSE,Rainy,82,5.981134699
North,Clay,Wheat,885.409181,28.49679127,TRUE,TRUE,Cloudy,96,7.786425817
West,Chalky,Cotton,287.9865873,25.30062184,TRUE,FALSE,Sunny,60,3.839460836
South,Silt,Maize,196.0124512,28.82930571,TRUE,TRUE,Cloudy,119,4.577804907
East,Sandy,Maize,928.8767288,33.36665235,TRUE,FALSE,Cloudy,64,5.778897747
North,Loam,Barley,459.4420255,33.17517569,TRUE,FALSE,Sunny,98,4.238264551
East,Chalky,Soybean,168.120735,38.47343032,FALSE,FALSE,Cloudy,111,-0.119911233
North,Loam,Wheat,420.0967917,34.46916375,TRUE,TRUE,Rainy,103,5.986925255
West,Sandy,Rice,843.2972687,27.50456677,TRUE,FALSE,Cloudy,109,5.75721465
East,Chalky,Cotton,625.1082564,32.44951468,TRUE,TRUE,Rainy,102,5.423141675
East,Loam,Rice,779.2428642,16.03472174,TRUE,TRUE,Cloudy,86,5.74785144
South,Chalky,Cotton,523.3904605,17.16449117,FALSE,FALSE,Sunny,78,2.807955004
West,Clay,Soybean,291.8924235,38.0479747,TRUE,TRUE,Cloudy,131,5.230835969
West,Loam,Wheat,572.4798361,37.89922738,TRUE,FALSE,Rainy,70,5.563924552
North,Clay,Maize,749.8811111,15.30828042,TRUE,FALSE,Cloudy,64,5.344948536
South,Peaty,Wheat,166.8861161,20.90341371,FALSE,FALSE,Cloudy,133,1.37141421
South,Silt,Wheat,864.5316651,32.09630128,TRUE,FALSE,Rainy,136,6.623131297
North,Peaty,Soybean,600.375347,19.03293452,FALSE,FALSE,Cloudy,114,3.915371652
East,Clay,Wheat,712.9270234,25.3397055,FALSE,FALSE,Cloudy,149,4.184059065
North,Sandy,Rice,348.041981,35.73487599,FALSE,TRUE,Rainy,132,4.499841702
North,Sandy,Wheat,561.0925861,27.31024759,TRUE,FALSE,Sunny,85,4.672370132
North,Chalky,Rice,967.7690478,24.92067755,TRUE,FALSE,Cloudy,125,7.196820872
South,Clay,Maize,745.6348615,26.52684521,FALSE,FALSE,Sunny,133,4.107196778
North,Sandy,Cotton,619.1168118,20.92896456,TRUE,FALSE,Rainy,102,4.600010979
North,Silt,Rice,390.2241785,18.71420769,FALSE,FALSE,Cloudy,128,2.286864906
North,Peaty,Soybean,795.6916159,19.11730128,FALSE,FALSE,Sunny,103,4.368978133
West,Peaty,Wheat,202.227459,28.04637728,TRUE,TRUE,Cloudy,127,4.986758327
East,Sandy,Maize,533.4158688,31.48949944,FALSE,TRUE,Sunny,60,4.585546635
East,Silt,Cotton,649.8463179,16.16607435,FALSE,FALSE,Sunny,93,3.734609747
East,Silt,Wheat,584.7606508,30.2506657,TRUE,TRUE,Cloudy,79,6.429821943
East,Clay,Cotton,366.199432,19.67518474,FALSE,FALSE,Cloudy,91,2.3712163
South,Clay,Maize,914.2127763,30.23680817,TRUE,TRUE,Sunny,79,8.463790489
South,Clay,Cotton,245.660889,24.16678418,TRUE,TRUE,Cloudy,94,4.699138084
North,Peaty,Soybean,303.536762,34.90317015,TRUE,TRUE,Rainy,82,5.280843884
South,Silt,Cotton,951.51859,16.80327588,TRUE,FALSE,Rainy,91,6.239084825
East,Silt,Barley,470.2751545,27.30527859,TRUE,TRUE,Rainy,129,5.927104506
West,Peaty,Cotton,173.6008602,29.50887929,FALSE,FALSE,Cloudy,124,1.196593695
North,Peaty,Barley,673.4490389,27.68327422,FALSE,TRUE,Sunny,134,5.278369899
North,Silt,Wheat,838.1962537,18.8734423,TRUE,FALSE,Rainy,124,6.046494068
East,Chalky,Soybean,126.2598441,20.27390836,FALSE,TRUE,Cloudy,72,2.633266578
East,Clay,Barley,566.8008281,18.54727882,FALSE,FALSE,Sunny,99,3.880268144
East,Clay,Maize,147.5454618,23.64352293,FALSE,FALSE,Cloudy,79,2.609117337
South,Chalky,Rice,727.2221498,15.49638336,FALSE,FALSE,Rainy,149,3.503599133
North,Silt,Soybean,221.5437065,21.09950173,FALSE,TRUE,Rainy,69,3.083567174
East,Silt,Soybean,867.4812083,39.12293798,TRUE,TRUE,Rainy,144,7.223993068
West,Peaty,Maize,342.3486014,25.41825403,FALSE,TRUE,Sunny,143,3.587637829
North,Clay,Soybean,289.8810316,24.00272861,TRUE,FALSE,Cloudy,76,3.477196455
North,Loam,Rice,118.1904783,23.54537791,TRUE,FALSE,Rainy,69,2.37982017
South,Loam,Rice,840.4303034,20.33724071,FALSE,FALSE,Sunny,111,4.042052186
North,Clay,Cotton,630.2271512,33.9776664,FALSE,FALSE,Cloudy,115,4.484186476
East,Clay,Rice,326.6998561,24.19103246,TRUE,FALSE,Sunny,81,3.558956185
East,Loam,Maize,406.4288732,17.42794811,FALSE,FALSE,Rainy,73,3.03034832
West,Chalky,Barley,228.0446176,38.89671446,FALSE,TRUE,Sunny,107,3.027827961
North,Sandy,Rice,606.5615778,37.06461273,TRUE,FALSE,Rainy,83,5.643998179
North,Loam,Rice,251.6301966,27.89910568,TRUE,TRUE,Rainy,92,4.704933795
South,Loam,Wheat,294.3661421,29.56871288,FALSE,FALSE,Cloudy,82,2.195528246
East,Chalky,Barley,422.2212992,31.19309605,TRUE,FALSE,Rainy,81,3.654731117
West,Loam,Cotton,834.1018822,26.93722587,TRUE,FALSE,Cloudy,116,6.097697923
East,Silt,Rice,965.3668695,27.80873067,TRUE,FALSE,Cloudy,60,6.641346101
North,Clay,Soybean,774.4188921,38.46163971,TRUE,TRUE,Sunny,122,5.670969396
North,Peaty,Cotton,481.5158254,17.78894343,FALSE,TRUE,Cloudy,108,4.468873029
West,Sandy,Maize,281.6798644,30.16381128,TRUE,TRUE,Sunny,90,3.874865361
North,Chalky,Soybean,397.6736979,31.81430875,FALSE,FALSE,Sunny,93,3.590344938
West,Peaty,Wheat,241.3661237,33.4257316,TRUE,FALSE,Rainy,139,3.632620308
West,Clay,Barley,905.6871628,18.37468256,TRUE,FALSE,Rainy,147,7.011070196
East,Clay,Barley,864.9688334,39.04179326,TRUE,FALSE,Cloudy,109,6.702559609
West,Clay,Barley,319.2367488,26.12912957,FALSE,TRUE,Sunny,90,3.253069681
North,Loam,Wheat,277.888504,15.34613397,FALSE,TRUE,Sunny,110,2.21140263
South,Loam,Barley,932.2064322,21.13445966,TRUE,FALSE,Cloudy,108,7.3824577
South,Sandy,Soybean,532.7209278,17.35720063,TRUE,FALSE,Cloudy,137,4.867097581
North,Peaty,Rice,564.800712,31.79649528,FALSE,FALSE,Cloudy,135,4.33959079
South,Sandy,Barley,369.0234147,39.69199576,TRUE,TRUE,Cloudy,122,5.679838639
South,Peaty,Maize,651.8310554,37.39884499,TRUE,FALSE,Sunny,98,5.825142197
West,Chalky,Barley,932.6446689,32.03626719,FALSE,TRUE,Sunny,99,6.135258344
South,Chalky,Barley,955.7865183,31.6538924,TRUE,TRUE,Rainy,120,8.465937783
South,Clay,Maize,213.9220729,26.95103083,TRUE,FALSE,Cloudy,123,2.660061053
South,Chalky,Barley,339.0014115,27.03984806,TRUE,FALSE,Sunny,105,3.357248647
East,Clay,Maize,163.6603092,37.17356781,TRUE,FALSE,Sunny,142,2.932033203
North,Chalky,Maize,717.7574988,19.81171213,TRUE,TRUE,Rainy,66,7.073473731
West,Clay,Soybean,785.2447226,16.77137144,TRUE,TRUE,Rainy,94,6.373687163
South,Sandy,Barley,288.1747671,30.63938669,FALSE,FALSE,Cloudy,110,2.739690518
North,Sandy,Maize,170.7475124,32.08742552,FALSE,FALSE,Sunny,80,1.498976962
South,Chalky,Soybean,931.7467031,36.48532419,FALSE,TRUE,Rainy,67,6.151726498
East,Clay,Soybean,569.7203968,24.10075233,FALSE,FALSE,Rainy,108,2.999981027
East,Chalky,Wheat,982.5837045,32.73502214,FALSE,TRUE,Cloudy,96,6.668170707
South,Silt,Barley,596.9543194,21.57588849,TRUE,TRUE,Cloudy,127,5.476851802
South,Chalky,Cotton,545.6186566,32.50886881,TRUE,TRUE,Rainy,111,6.205638043
South,Loam,Soybean,153.6212022,15.71792367,TRUE,TRUE,Cloudy,149,3.699002179
East,Chalky,Maize,895.2653964,23.27485344,TRUE,FALSE,Sunny,80,6.141553972
East,Silt,Soybean,339.4617893,29.50367525,TRUE,FALSE,Rainy,60,3.351766966
North,Loam,Wheat,187.0057556,34.40098084,FALSE,FALSE,Cloudy,115,2.0876445
West,Silt,Maize,488.8690166,27.47258415,FALSE,TRUE,Rainy,75,4.160728335
West,Loam,Maize,145.0738981,37.35281116,FALSE,TRUE,Sunny,69,2.801650771
East,Sandy,Wheat,220.841487,26.73928819,TRUE,FALSE,Rainy,60,4.050580862
West,Clay,Wheat,713.1006173,27.50828127,FALSE,FALSE,Cloudy,79,3.597586136
South,Clay,Wheat,100.9726912,17.17887862,FALSE,FALSE,Sunny,148,0.774824749
North,Silt,Rice,909.0702616,23.52765431,TRUE,FALSE,Rainy,63,5.700397052
East,Loam,Maize,703.5780111,16.33208202,TRUE,FALSE,Sunny,68,5.763138225
East,Loam,Rice,129.37492,33.83549762,FALSE,FALSE,Cloudy,71,1.900441266
West,Sandy,Rice,745.6081345,37.4044186,TRUE,FALSE,Sunny,141,5.046225724
South,Chalky,Wheat,323.8848107,25.64940612,TRUE,FALSE,Sunny,115,3.445361201
North,Clay,Rice,263.7908724,32.81087351,FALSE,FALSE,Rainy,103,2.745076614
West,Silt,Soybean,486.4179757,17.10720139,FALSE,FALSE,Rainy,111,3.096288626
East,Silt,Rice,151.2739552,36.25877859,TRUE,FALSE,Rainy,76,3.28033611
East,Sandy,Wheat,511.6988536,17.88921743,FALSE,FALSE,Cloudy,65,2.596864535
West,Clay,Wheat,290.7728039,39.51936098,TRUE,TRUE,Rainy,62,4.641805356
South,Peaty,Soybean,921.4891195,33.86843221,FALSE,FALSE,Sunny,70,4.893074779
North,Clay,Wheat,283.8809761,19.6236519,FALSE,FALSE,Sunny,64,2.018725731
North,Clay,Barley,478.0797436,20.31348756,FALSE,FALSE,Rainy,138,1.943439611
North,Chalky,Wheat,390.1596688,21.01889626,TRUE,TRUE,Cloudy,62,5.41886737
North,Chalky,Barley,602.1049952,23.76185461,FALSE,TRUE,Rainy,123,4.74204786
South,Sandy,Rice,996.7931386,24.24112302,FALSE,TRUE,Sunny,104,6.848497857
East,Chalky,Soybean,702.5444897,26.83958457,FALSE,FALSE,Sunny,136,4.3939768
East,Chalky,Cotton,625.6318066,23.01892353,TRUE,FALSE,Sunny,91,5.778862283
North,Clay,Rice,329.4108103,27.38481046,FALSE,FALSE,Cloudy,135,2.238294151
North,Sandy,Maize,660.969655,36.47844129,TRUE,TRUE,Sunny,79,6.560252014
North,Silt,Barley,786.2605241,22.32079217,FALSE,FALSE,Sunny,143,4.310554133
West,Sandy,Barley,821.9587143,18.58979292,TRUE,FALSE,Sunny,130,5.562712268
West,Chalky,Cotton,514.0653223,16.67434861,FALSE,FALSE,Sunny,143,2.158503076
East,Clay,Wheat,961.2909435,23.73179811,FALSE,TRUE,Cloudy,144,6.104276557
East,Sandy,Cotton,344.0918565,28.24287351,FALSE,TRUE,Sunny,145,3.383191337
North,Chalky,Rice,668.5403637,34.25927598,TRUE,TRUE,Cloudy,83,7.376675825
West,Sandy,Rice,220.2412075,22.01395509,FALSE,FALSE,Rainy,116,2.285932888
South,Silt,Cotton,734.8761919,20.01588547,TRUE,TRUE,Cloudy,73,6.291224981
West,Clay,Barley,431.3577623,31.7414394,FALSE,TRUE,Sunny,92,3.483595757
East,Peaty,Cotton,290.2467482,31.44236949,FALSE,TRUE,Rainy,99,2.067271199
West,Peaty,Barley,595.5530427,23.51615127,FALSE,FALSE,Cloudy,136,2.822099478
East,Sandy,Maize,498.0874873,18.01002091,TRUE,FALSE,Sunny,80,4.941085155
North,Loam,Wheat,759.8655284,32.16201531,FALSE,FALSE,Sunny,97,4.402672631
South,Clay,Rice,966.0479764,38.6440706,FALSE,FALSE,Sunny,117,5.851382167
North,Silt,Maize,772.9419312,29.16311974,TRUE,FALSE,Rainy,66,5.905003699
North,Chalky,Wheat,137.9047031,20.96776409,FALSE,FALSE,Cloudy,116,0.571874656
South,Peaty,Barley,783.7758032,32.80104807,FALSE,TRUE,Sunny,148,4.591782642
South,Loam,Maize,930.9259046,19.25650514,TRUE,FALSE,Sunny,89,7.532007093
South,Sandy,Soybean,515.0671087,32.76323057,FALSE,TRUE,Rainy,100,4.27974722
East,Silt,Rice,835.5743986,37.50264641,TRUE,FALSE,Rainy,141,6.330549526
North,Loam,Maize,705.6213078,30.16671384,FALSE,FALSE,Sunny,115,4.065898461
East,Loam,Wheat,320.9027714,37.40677858,FALSE,FALSE,Rainy,87,1.449090936
South,Sandy,Maize,657.0947542,32.4036026,TRUE,TRUE,Rainy,139,6.572158704
East,Sandy,Cotton,656.2780749,37.27455665,FALSE,FALSE,Cloudy,62,4.458803027
South,Sandy,Cotton,842.6177996,38.39063672,FALSE,FALSE,Rainy,124,4.78035589
West,Loam,Wheat,783.8585129,35.43329019,TRUE,FALSE,Rainy,122,5.934312349
South,Peaty,Wheat,356.1111018,37.14126241,TRUE,TRUE,Sunny,115,4.297544781
North,Silt,Maize,405.2610814,23.9779224,FALSE,TRUE,Sunny,124,3.767821001
North,Clay,Rice,912.3896079,27.89230117,TRUE,TRUE,Sunny,104,7.918020924
North,Chalky,Wheat,954.1949299,39.93957557,TRUE,FALSE,Cloudy,66,7.051725152
East,Loam,Soybean,430.5324917,19.85515369,TRUE,TRUE,Rainy,114,5.592805779
North,Clay,Cotton,553.8336071,33.73734956,TRUE,FALSE,Cloudy,144,4.295403638
South,Loam,Cotton,258.7848842,35.00590418,FALSE,TRUE,Rainy,81,3.6489768
West,Sandy,Rice,129.2383884,39.87324216,FALSE,TRUE,Rainy,77,2.825978214
North,Chalky,Barley,902.3849897,37.2347458,TRUE,FALSE,Cloudy,93,6.36409418
East,Chalky,Rice,621.939181,28.04513932,TRUE,TRUE,Rainy,79,6.799079888
West,Sandy,Maize,281.1402494,18.96340185,TRUE,TRUE,Cloudy,133,4.631188196
North,Loam,Rice,256.3080655,16.17186005,TRUE,FALSE,Sunny,128,3.127809121
North,Chalky,Cotton,519.0723064,39.75901736,FALSE,TRUE,Sunny,117,4.477632129
West,Clay,Wheat,980.5073392,24.59328969,TRUE,TRUE,Rainy,110,8.141991044
North,Clay,Maize,759.6479248,22.60737557,TRUE,FALSE,Cloudy,97,5.377329875
East,Silt,Rice,115.4747161,23.88368492,TRUE,TRUE,Rainy,68,4.25116928
South,Chalky,Barley,476.0413441,20.05741367,TRUE,TRUE,Sunny,99,6.019817536
South,Loam,Soybean,892.4959386,34.25213953,FALSE,FALSE,Cloudy,71,5.344812084
West,Sandy,Maize,590.0795568,35.76654708,TRUE,TRUE,Rainy,106,7.545277782
South,Loam,Cotton,591.1668719,34.31720142,FALSE,TRUE,Cloudy,103,4.6930111
North,Loam,Wheat,854.2008199,20.70698881,TRUE,FALSE,Rainy,145,6.611175396
North,Peaty,Maize,464.7500492,35.14684925,FALSE,FALSE,Cloudy,89,3.297710795
East,Clay,Soybean,322.3047387,23.99096427,TRUE,FALSE,Sunny,126,3.874956236
South,Sandy,Wheat,162.6434522,38.37101859,FALSE,TRUE,Rainy,142,2.032332625
West,Chalky,Cotton,536.8501319,36.99085422,FALSE,FALSE,Cloudy,143,3.715262271
North,Sandy,Wheat,662.7490262,38.20401176,FALSE,TRUE,Sunny,90,5.805129964
West,Silt,Rice,301.5371686,17.32430871,FALSE,TRUE,Cloudy,105,3.722120156
North,Clay,Barley,353.7653252,22.58242474,FALSE,FALSE,Cloudy,64,1.363030475
North,Silt,Rice,975.526172,26.00401041,TRUE,TRUE,Rainy,121,7.834831037
East,Sandy,Maize,874.8005826,26.90444707,FALSE,FALSE,Sunny,73,4.720119523
South,Clay,Wheat,282.265562,16.26225384,FALSE,FALSE,Rainy,61,1.479449498
East,Chalky,Rice,782.8090346,27.36331465,TRUE,FALSE,Sunny,73,6.705953055
South,Peaty,Wheat,148.0865467,21.75388423,FALSE,FALSE,Cloudy,139,0.927486327
West,Clay,Maize,865.0785982,16.29064435,TRUE,FALSE,Sunny,130,6.547435607
South,Loam,Soybean,284.600254,28.68824262,FALSE,TRUE,Sunny,102,3.507292857
West,Chalky,Wheat,448.6056181,27.80611844,TRUE,FALSE,Rainy,124,4.526201056
North,Loam,Wheat,330.0778091,27.93464026,FALSE,TRUE,Rainy,67,2.348185693
West,Clay,Soybean,385.0714382,19.87155513,TRUE,TRUE,Cloudy,96,6.016701759
West,Loam,Rice,736.4933469,28.50148949,TRUE,FALSE,Sunny,115,4.885888174
North,Clay,Rice,489.652818,32.75734595,TRUE,TRUE,Sunny,122,5.758537652
West,Loam,Maize,799.6152518,39.67122548,TRUE,FALSE,Rainy,93,5.939909518
West,Loam,Wheat,798.1073211,16.35404605,TRUE,TRUE,Sunny,134,6.687100626
North,Sandy,Soybean,668.2451276,25.03975557,FALSE,FALSE,Rainy,140,3.661644458
North,Loam,Barley,717.1178141,36.66574247,FALSE,TRUE,Sunny,147,4.830843806
North,Sandy,Barley,485.3055478,36.60521518,FALSE,TRUE,Cloudy,134,4.286049582
South,Sandy,Wheat,953.5418,27.18170563,TRUE,TRUE,Rainy,137,8.281070257
North,Loam,Wheat,305.6905349,35.11984357,TRUE,FALSE,Rainy,66,4.929556593
North,Loam,Soybean,834.6054551,23.30498579,FALSE,FALSE,Rainy,139,4.238473996
West,Peaty,Soybean,548.9488955,39.15316718,FALSE,TRUE,Cloudy,125,4.281021488
East,Clay,Barley,828.1027602,37.10361674,TRUE,TRUE,Sunny,66,6.731121243
East,Silt,Cotton,341.9320827,35.13792441,TRUE,FALSE,Cloudy,76,3.383637179
South,Clay,Cotton,983.125382,31.46937394,FALSE,TRUE,Cloudy,100,7.069345439
South,Loam,Wheat,247.0296168,21.91585768,FALSE,FALSE,Sunny,145,1.549861386
East,Silt,Barley,370.112694,21.52832826,FALSE,TRUE,Sunny,104,3.360345668
East,Silt,Cotton,477.0329888,21.61806252,FALSE,TRUE,Rainy,70,5.134079745
North,Loam,Wheat,960.9565704,18.4279354,TRUE,TRUE,Cloudy,113,7.683014077
West,Clay,Wheat,960.7015236,23.54059902,TRUE,TRUE,Rainy,61,7.62109973
North,Peaty,Barley,824.7737489,15.07071236,TRUE,FALSE,Sunny,128,5.860457513
South,Silt,Cotton,385.110938,28.81600905,FALSE,FALSE,Cloudy,137,2.263865514
